id;data;sfh5711;sfh3400;tsl261r;sfh3410;sfh2430;bp104fas;tsl13s;tsl2569t_c;tsl2569t_ir;tcs3414_r;tcs3414_g;tcs3414_b;tcs3414_c;df01;df02;df03;df04;df05;df06;df07;df08;df09;df10;i1;i2;i3;i4;i5;i6;i7;probmax;energia;entropia;contraste;homogeneidade;correlacao;tipo_lampada;potencia
429;2013-09-12 19:55:23;2574;1061;1130;925;887;1891;1868;9026;6045;1369;15159;12406;3929;0,144733402963878;0,0396170786322094;0,0178368752190176;0,00564371549848798;0,0081380056355388;0,00395636327276573;0,00511081307374719;0,00434661181749948;0,00512315262438651;0,0044285920617727;0,182420066775725;0,000897893375643277;0,00110017633090071;0,000672901263042627;5,78963043135621e-007;8,17054599517805e-006;-3,36185013427165e-009;0,600027249193878;1,44177707158083;18,0457841861348;-8,57349741895398;3,45243369053254;0,00016598869815968;sodio                                                           ;250
430;2013-09-12 19:56:08;2499;970;1135;800;790;1805;1837;8682;5540;1297;14304;12108;3541;0,0267295039015876;0,0695669653871792;0,0265027811509371;0,00798502693052776;0,00487641735558887;0,00370807665675504;0,00595070668076766;0,00365168820478942;0,0039170470603197;0,00349505174022007;0,168566842079846;0,0021143115538859;0,000136941362480421;1,56500380963419e-006;2,23625231327419e-011;7,08108818965734e-008;4,98224033329963e-012;0,787596390660458;2,47577789102304;11,5542046331853;-34,9751762848493;3,61014771108539;0,000145885940581577;sodio                                                           ;250
431;2013-09-12 19:59:50;2400;804;1018;662;656;1500;1567;7386;4647;1069;12013;10670;3141;0,0155198435421466;0,0388902483712375;0,0158500921943386;0,00307889735160591;0,00608250125306453;0,00258258759551692;0,00338257206930715;0,00217725772668867;0,00292191590669284;0,00241981650060657;0,16493588044163;0,00066292656077868;4,09945478204598e-005;1,55958500094588e-007;-2,1299556425629e-013;6,55474968534683e-010;-3,31875087336852e-013;0,702696016089644;1,97453027643717;14,4958791290098;-15,415458441261;3,52222332272773;0,000135539854693516;sodio                                                           ;250
432;2013-09-12 20:00:47;2515;1055;1224;884;832;1978;1980;8878;5618;1422;14739;12109;3896;0,0459500564083011;0,0416818639010573;0,0169514649178597;0,018007922131573;0,0106662740209374;0,00761998619241796;0,00612231818187815;0,00416408920046461;0,00494942030337122;0,00271558462909099;0,163390373962852;0,000648729860316485;4,27736107858302e-005;1,12955681336225e-006;-2,27523930632133e-012;1,26583888943015e-008;7,51455999077544e-012;0,908168458706552;3,29600760776689;5,47844542544422;-29,7230042776925;3,80726260866084;0,000125506912094127;sodio                                                           ;250
433;2013-09-12 20:06:18;2464;862;978;724;741;1652;1642;8226;5493;1132;13354;11107;3126;0,0181842009859764;0,0480690358970231;0,0191928544324884;0,0150832120113211;0,00749141454350917;0,00769939821709458;0,00627800153124959;0,00741009246563494;0,00559952112099704;0,00395799592025371;0,167870622185465;0,0013235737100638;9,31220344435907e-005;7,57488705985781e-007;-8,96139579769034e-013;1,74309520271255e-008;-6,29852224731912e-012;0,70148124677742;1,96514956406688;14,7080666806329;-21,8144119009507;3,54623358059886;0,000158526197636033;sodio                                                           ;150
434;2013-09-12 20:08:17;2000;419;647;343;316;733;861;3567;2309;487;5800;4869;1372;0,00365083818899816;0,021018042194285;0,00384440925902672;0,00276638050384356;0,00232347181844722;0,00245540173252194;0,00209979754101905;0,00161361646308706;0,00112275680131261;0,00135279537585911;0,17220079613637;0,000259717472528276;4,09008055342799e-006;3,86555428548313e-007;-4,72613336530586e-013;5,15959212308603e-009;1,13508227587099e-013;0,4602304137929;0,850213792319966;23,0206659987575;-19,0054080023149;3,28306737840918;0,000181861986339591;sodio                                                           ;150
435;2013-09-12 20:08:58;2125;515;739;423;410;885;1053;4646;2864;640;7474;6296;1747;0,0693369807137888;0,0765338581179578;0,054052608411786;0,0469854292605808;0,0308225093467429;0,0222752220069545;0,0266111552171099;0,0149616536905647;0,0150152352707371;0,00947049595682949;0,178788543486677;0,000709901984597017;0,000674685558023723;0,000138135450867284;4,20771577146966e-008;1,5458380504792e-006;-2,80379319779093e-009;0,735683906162514;2,16022459205557;14,2374472516278;-57,1585572554673;3,49649549063408;0,000184265708976006;sodio                                                           ;150
436;2013-09-12 20:10:17;2220;573;812;474;464;1152;1150;5401;3423;726;8488;7123;2030;0,280603880229627;0,150693987547444;0,0575037110590529;0,0254530339843675;0,0295379630824505;0,0354660557478656;0,0378523731785584;0,056197685940208;0,0398522085830497;0,0503194343202901;0,240851710005318;0,00918763811245561;0,00330606988508019;0,00246792027278533;7,03974875868292e-006;0,000231384330652279;-3,68921932448125e-007;0,64282028848958;1,6485637688557;19,5789332053788;-158,049350458519;3,21286811721668;0,000168824023125052;sodio                                                           ;150
437;2013-09-12 20:11:02;1969;388;625;318;281;677;789;3113;2028;437;4993;4280;1244;0,00974124439857497;0,0269694737333377;0,0108569690369238;0,0101699666243546;0,00725285825392897;0,0082401590893407;0,00597504955639796;0,00545031007221362;0,00424047205341394;0,00173316456260126;0,178415797361164;0,000318408927471588;1,83330064913832e-005;2,02538031706659e-006;3,77405397284479e-012;3,59492561012559e-008;-1,17505444498957e-011;0,36740458205006;0,544951732108411;26,2249481671699;-16,6107561562018;3,14897953485432;0,00021556044263778;sodio                                                           ;150
438;2013-09-12 20:12:29;2526;929;1072;789;798;1797;1913;9022;5832;1255;14500;12671;3536;0,0129500879511708;0,0402796353272992;0,0145053471535283;0,0123536595240045;0,00822885406094032;0,00227019531982629;0,00316901205136826;0,00162298644810103;0,00344940272422062;0,000924887995797981;0,168060035114687;0,00122364926869757;5,22375603310139e-005;1,78076109855632e-007;9,75575695897056e-014;3,73448029132953e-009;-5,34291563353254e-013;0,646755627335106;1,67011715029191;17,0754708958235;-21,7654664174912;3,44494130703075;0,00015365764612776;sodio                                                           ;150
439;2013-09-12 20:13:32;2513;961;1067;802;809;1827;1844;8999;5898;1270;14665;12295;3505;0,059300715263275;0,0278505491586588;0,0565850415272873;0,0279877740232278;0,00651802423434066;0,00751714650728929;0,00710305918374712;0,00890357646434926;0,00910214767820559;0,00803532118348037;0,172069320118815;3,99058157355159e-005;0,000453591234276607;1,38711895555561e-005;2,98992144165205e-010;-6,51413009405059e-008;1,05887578280513e-009;0,641731850644165;1,64400794081959;17,5625979431872;-36,4088479474404;3,45160606044229;0,000150936249091273;sodio                                                           ;150
440;2013-09-12 20:14:53;2399;735;922;623;633;1455;1504;7148;4822;996;11566;9742;2662;0,125621747384449;0,0889074210437318;0,0551909460983426;0,0271828493064806;0,0297437460861941;0,0226623487948772;0,0208179419253984;0,0188275020374201;0,00619461032490592;0,00482985429098924;0,188863722562543;0,00443539600520637;0,00103274834640526;0,000174195374551626;7,37854832242249e-008;3,97174630719438e-006;-3,8200445919041e-009;0,762900963739881;2,3216372168099;12,7722220803442;-48,0980915940573;3,56012793725535;0,000128508002352426;sodio                                                           ;150
441;2013-09-12 20:15:57;2579;1097;3853;908;834;2681;2338;6466;6807;4024;16233;15073;4079;0,0336495829190615;0,109667634261926;0,031360410880421;0,00963875951715863;0,0150693621228953;0,00892393423774279;0,0154288302789106;0,00836023815419211;0,0154164352901639;0,00651763957339901;0,173858038816656;0,00341805356399822;0,000140233381533959;8,41169748839294e-006;2,8811996189374e-010;4,90297823323776e-007;2,12483596204164e-011;0,774850134787524;2,39961373202218;12,4730518289026;-50,3727654325949;3,55788090085372;0,000197074389654023;metalica                                                        ;250
442;2013-09-12 20:16:34;2534;1042;3721;862;784;2500;2170;6016;6433;3812;15171;13912;3870;0,0603935945553095;0,094043350024594;0,0436473168071797;0,00681824689965606;0,0193021669583402;0,0121479956012521;0,020037325693509;0,0119637862715608;0,015009959852902;0,00384291142506659;0,177982353401937;0,00391394053791566;6,35839294070696e-005;2,62083762125755e-005;-1,22763851502364e-010;1,38353253917086e-006;1,06281035063079e-009;0,803740383299831;2,57911987060805;11,1613272443428;-43,482010157939;3,61118620185834;0,00018133490397972;metalica                                                        ;250
443;2013-09-12 20:17:45;2880;1816;4095;1457;1371;4095;3135;10320;11150;6385;25952;24723;6877;0,0351248409560663;0,110951638776062;0,0346514111476123;0,00800388739491586;0,0155426196513202;0,00821703048158573;0,0128167612426314;0,00848455285409423;0,0135747597873988;0,0083553781813342;0,174456710813519;0,00386761454270829;0,000116763625595437;6,4189605074636e-006;1,7491604686176e-010;3,97130126674275e-007;1,69148130880741e-011;0,800222210465055;2,55944667415517;11,4453364047016;-40,6106855199807;3,58160114185339;0,000175548437074226;metalica                                                        ;250
444;2013-09-12 20:18:07;2597;1137;3487;984;909;2194;2422;6844;7170;4785;17644;16240;4237;0,0356340856854982;0,108815010954814;0,0379074139411735;0,00722300074449861;0,0188373790238918;0,00954408987587701;0,0158919851271531;0,00999785536803029;0,0149326042957558;0,0074506345785304;0,175284210699191;0,00408554696816256;0,000168141825780626;4,89274457516285e-006;1,39835212544041e-010;3,11553438306066e-007;-1,18359087840475e-011;0,804379797931438;2,58356783205387;11,1549129838623;-48,1767169213398;3,59968877482924;0,000199664583574512;metalica                                                        ;250
445;2013-09-12 20:18:36;2533;957;2549;884;822;1636;2169;6097;6557;4356;16105;14250;3476;0,0604590715362521;0,0654471934905888;0,0655160079195173;0,0489377760805731;0,0425841098444611;0,053362252783437;0,0437750708285622;0,0418807419718668;0,0412547695211501;0,029512803187131;0,177698632957186;0,0026117756814318;0,000277466252141329;2,97885903737224e-005;-1,12129778383964e-009;-1,21943332124028e-006;2,46516006877985e-009;0,801936531901556;2,56871248422246;11,2326590961966;-51,4497641785491;3,61048834094744;0,000177938763445502;metalica                                                        ;250
446;2013-09-12 20:19:30;2552;1072;3708;886;821;2443;2257;6445;6426;3716;15589;14437;3948;0,0499383749794704;0,107233431179839;0,0348207273587022;0,010298433968384;0,0170525632604816;0,0117977548296719;0,0143313451431414;0,0117555740207797;0,0140384053609623;0,00908804187898674;0,176671615367075;0,00359092921150153;0,000102775178983328;1,49069187510796e-005;-2,52751524448626e-010;2,9282823220704e-007;-5,25894984999394e-010;0,805554751246518;2,59235397988341;11,2122814868374;-48,8375011892354;3,59545738482242;0,000183056503566802;metalica                                                        ;250
447;2013-09-12 20:20:02;2539;1056;3659;910;802;2340;2203;4836;5300;3132;12297;11218;3222;0,0328825924539267;0,106551924042323;0,0315984936869345;0,0121832131255301;0,0146278750562137;0,012195606962477;0,0168709782761209;0,0105552707840051;0,0160853758234416;0,00914423720084136;0,175724854776082;0,00348545515139029;0,000156778813725405;8,95208722590424e-006;3,34383064648353e-010;5,2652077943719e-007;-2,57696818878859e-011;0,783760107138182;2,45213911932202;12,3204192150236;-53,296494795863;3,52961079743782;0,000203008683728786;metalica                                                        ;250
448;2013-09-12 20:21:49;2377;860;3442;695;622;2115;1774;4915;4925;2896;11954;11180;3150;0,0355297000023608;0,104651302557187;0,03571846318411;0,0132782355003127;0,0163599198608085;0,0105004001366854;0,0172529950525514;0,00771168830276503;0,0160723288881551;0,00586326565204617;0,174566370169371;0,00344616068337448;0,000197749773722582;6,73874189918999e-006;2,45922544628206e-010;3,95565745486337e-007;5,96897428154192e-012;0,784603528220824;2,45658745869458;12,2109775449506;-62,0678527432196;3,55580390786843;0,000221312837866104;metalica                                                        ;250
449;2013-09-12 20:22:20;2533;1068;3793;864;783;2670;2248;6269;6349;3706;15280;14021;4003;0,0334571611876516;0,103718106056586;0,0338739110821379;0,0106750891896389;0,0165168546521526;0,0114313759722477;0,0179167574886348;0,0087969296954704;0,0164511736383022;0,00626612132352082;0,174397391155844;0,00363248235273687;0,000166857389869634;5,53695577083501e-006;1,65221173312979e-010;3,28205808757892e-007;3,20347666136179e-011;0,793896075379578;2,51667685859808;11,6366023769236;-50,3346375181716;3,58760880808739;0,000210121975859524;metalica                                                        ;250
450;2013-09-12 20:22:50;2489;881;1040;738;762;1735;1763;8706;5636;1207;13944;11642;3252;0,0224564322972708;0,0427495037591359;0,0251153096562697;0,0212522752479433;0,0170022756591091;0,0157911336249084;0,00842148938765479;0,00933799370699225;0,00630075329969198;0,00499679693059231;0,190069174601147;0,000861991857661514;0,000148505715358048;4,10146638320778e-005;1,9512271194451e-009;8,76744845035531e-007;2,53749108739584e-009;0,275310970238166;0,310160154490855;28,8609454305512;-7,08600961458434;3,09866835196217;0,000240535783385679;sodio                                                           ;150
451;2013-09-12 20:23:52;2438;800;965;673;680;1594;1594;7818;5200;1085;12517;10513;3016;0,0134188120129029;0,0396806786429506;0,016291312291548;0,0174310586785904;0,0118766811106579;0,0121740379829192;0,00751673329829612;0,00648693145421761;0,00435995855461228;0,00358865667468124;0,186398834130689;0,00078743747593409;6,47185012915494e-005;1,83777927776744e-005;4,28940084351958e-010;2,9969742875236e-007;4,66601086654705e-010;0,270505205856891;0,299339419385782;29,1566558514291;-5,92010744347132;3,06293012598964;0,000270445941249507;sodio                                                           ;150
452;2013-09-12 20:24:28;2512;1003;3682;827;755;2404;2117;5899;6116;3574;14632;13504;3686;0,0815005008424561;0,0989775211155456;0,0513565237104361;0,00620752685086142;0,0173545403584748;0,0123027036135877;0,016102131369795;0,0132334007408644;0,010877740818035;0,00631554401683854;0,178518049792274;0,00376750936290726;0,000290493634603604;2,68729218317254e-005;2,31298019181478e-009;-3,94428972048988e-008;5,36240851582916e-010;0,783327909918096;2,44742389421615;11,9602732795916;-49,1679330479184;3,57557546847801;0,000226835040520544;metalica                                                        ;250
453;2013-09-12 20:25:15;2555;952;1093;805;842;1933;1921;9538;6295;1300;15267;12899;3559;0,0495604149890889;0,0680493201178835;0,055723079974706;0,0245699325262638;0,0282931060462087;0,00632539031674515;0,00869563338008175;0,00623714429037231;0,00952791035407899;0,00427038096087118;0,192296193258597;0,00325168585184185;0,000887077959434359;0,000111349942437708;3,49090658882502e-008;5,61642510777763e-006;2,46230223392919e-009;0,473152483160093;0,897822271044403;22,9739705664752;-16,7464064860385;3,3148585618978;0,000171793457729152;sodio                                                           ;150
454;2013-09-12 20:26:59;2592;1056;2725;972;907;1788;2342;6877;7281;4852;17983;15963;3874;0,0602396198001323;0,0948398428019846;0,0383066503929036;0,00726137889677142;0,0183178401686311;0,012225201820533;0,0192881613141764;0,0142959631047806;0,0155603600905352;0,00772501818518432;0,174606513440611;0,00330978470716112;0,000268523235143731;4,61295243593213e-006;-1,02533264300886e-010;-2,42819824601294e-007;1,25878174960056e-010;0,814689493557377;2,65055317577749;10,5280770299072;-52,9674369644709;3,63943823233656;0,000186325784678576;metalica                                                        ;250
455;2013-09-12 20:28:24;2630;1176;3911;990;901;2847;2477;6955;7496;4449;17664;15907;4386;0,0343051618787325;0,104034852214045;0,0335220387335687;0,0111904817095496;0,0154656549058424;0,0109053327689482;0,0170879426103763;0,00833794251876488;0,0161566478861245;0,00650292741145901;0,173693185872385;0,00352943673210585;0,000155763571167226;5,20241275862527e-006;1,43000851172814e-010;2,995188095027e-007;3,85079399149444e-011;0,808734092589157;2,61358539891001;10,9862971549506;-43,6419825810289;3,59720793323154;0,000182555505497525;metalica                                                        ;250
456;2013-09-12 20:29:33;2475;855;1016;704;736;1693;1737;8298;5440;1132;13374;11316;3130;0,0150216360688409;0,078452773086151;0,0194153208545958;0,0173742929668415;0,0181039563470638;0,0210638511500122;0,010572359801947;0,0201114668368265;0,0134160366339976;0,0109936539838216;0,171325368176286;0,00238155915421476;1,16797625431668e-005;2,58547969061647e-006;-5,87141899021357e-013;6,18259569445695e-008;1,41957240549896e-011;0,750860151836609;2,25001513750413;13,2869759137127;-41,1398688458753;3,53926916647474;0,00014203093361167;sodio                                                           ;150
457;2013-09-12 20:31:47;2032;427;671;342;314;829;863;3576;2376;491;5749;4771;1372;0,0743206657704487;0,169388394732672;0,0513782222064875;0,0975932172764415;0,0428595908459417;0,0695569382236376;0,0340789488908239;0,00965318524600258;0,0357638426064104;0,017094605789901;0,256152580595696;0,00131934360554794;0,00412765100846758;0,00550817723498151;2,32444227377336e-005;9,74308226711221e-005;-1,2227116116682e-005;0,323084496076248;0,419469757630616;30,250922167948;-105,65324013433;2,85907340164863;0,000219756831752455;sodio                                                           ;150
458;2013-09-12 20:33:31;1961;372;593;308;272;644;763;3172;2113;414;5095;4066;1131;0,0183888199645105;0,00873205328207466;0,0153823508058291;0,00826444411282931;0,00839648150911354;0,00628035669127158;0,00401720740305656;0,00200465143354404;0,00261369414147794;0,00219367227257474;0,179800892941719;4,36330135177686e-005;2,43630701047851e-005;7,56544509331673e-006;7,99241041390779e-011;3,304580896501e-008;6,45114313238856e-011;0,344465171098281;0,47951556742468;27,4143005716162;-11,7887672853577;3,06924835574907;0,000234043117357466;sodio                                                           ;150
459;2013-09-12 20:34:38;2087;482;721;405;372;889;965;4337;2678;623;6814;5753;1678;0,0775185182673423;0,04645701453936;0,028808260620216;0,0228562913510292;0,0178177429461345;0,0120036713291676;0,00986843757023903;0,00830260789962068;0,00833736934579358;0,00355019353471414;0,17330802942124;0,00024556060168575;0,000262533074345409;0,000180991068001655;3,80538469878232e-008;-2,53063807389661e-006;-1,04128481874233e-008;0,742720773459252;2,19883619834688;13,7128473852319;-67,8401828950425;3,51687969366753;0,00015034150618094;sodio                                                           ;150
460;2013-09-12 20:35:49;2027;409;656;340;312;703;859;3353;2253;426;5569;4733;1331;0,0222346858042389;0,0123344014330607;0,0247783927005576;0,0107258377192706;0,0125363668890479;0,0087999746419812;0,00539312050284131;0,00706847403058208;0,0038302870644025;0,00684664169216184;0,166316973854395;2,7695832680839e-005;8,55027858457591e-005;8,92606643799616e-007;-1,8630470949154e-012;-3,80183827368302e-009;7,5721225700815e-012;0,611325390818302;1,49282174991705;18,8126239392277;-35,4793811569904;3,37363847056383;0,000160657696764548;sodio                                                           ;150
461;2013-09-12 20:38:05;1976;394;630;321;292;700;817;3312;2148;431;5320;4462;1243;0,191929028754192;0,0410088803484201;0,032261727538534;0,0325769047244466;0,0129705500257855;0,0275822801721046;0,0157501881052154;0,0215033537641582;0,012529868642491;0,0221068964435867;0,198065178502778;0,00130113612363684;0,00223694093117094;0,00181028255253065;3,64036119667699e-006;6,18240300178063e-005;-1,35881166137202e-007;0,676434419876752;1,82817164385382;16,5629431415473;-39,1960457345375;3,42519253888547;0,000159859654592982;sodio                                                           ;150
462;2013-09-12 20:38:59;1973;391;657;315;285;729;811;3428;2034;443;5246;4339;1262;0,0215327097900582;0,0442598491014849;0,0236888197984329;0,0222103393270922;0,0110871600687191;0,0149667029276751;0,0107464891584552;0,0144299469186159;0,0108344983746078;0,00671450656366697;0,165121447137431;0,000532344070589916;4,86674798839017e-005;5,77489688214275e-007;-1,02259480718897e-012;1,15013393243764e-008;-2,88567973657724e-012;0,704473664605528;1,98020453992771;15,4182421201398;-41,9843452632856;3,47456400501597;0,00016401056712179;sodio                                                           ;150
463;2013-09-12 20:40:20;1892;327;562;265;233;569;663;2661;1805;351;4268;3508;985;0,102560162347592;0,0283602319594907;0,0631221240926954;0,0240714954185397;0,0422337528996436;0,0274306342063266;0,0217893886746739;0,022830627233153;0,00960485621188952;0,00697271980314221;0,194050134423512;0,000839796775409344;0,0020641264884003;0,000636122835798171;7,28892380996346e-007;1,83940942366782e-005;6,30016573190715e-009;0,619358165715161;1,532490484911;18,8976584559614;-32,1212771842932;3,35135241644264;0,000149771033404728;sodio                                                           ;150
464;2013-09-12 20:41:13;1976;388;620;316;289;687;805;3290;2165;442;5305;4375;1233;0,0154803811315176;0,0231536423670616;0,0153907802068716;0,0161694469957017;0,00906262692686893;0,00920848641169435;0,00640835422682502;0,00768152245768754;0,00562283530808273;0,0068411595084724;0,16801950589167;0,000136434310024181;2,0283516387199e-005;2,91154393624612e-006;2,22491224192363e-011;-3,39774966619379e-008;-2,36694437850413e-012;0,573722973859176;1,31787242679657;19,6782289413314;-33,7490119640448;3,35930858171529;0,000148908596180855;sodio                                                           ;150
465;2013-09-13 20:04:27;1338;169;384;125;67;211;348;781;446;98;1208;986;323;0,0360356973548216;0,0210800869609885;0,00569355770347263;0,00919087931733345;0,0052626980404491;0,00779944482977011;0,00540462325497195;0,00519898052608469;0,0036798119217548;0,00348991431919859;0,187294591032259;0,000173140122484877;9,03120787387281e-006;3,42337283534286e-006;1,82124442321268e-013;2,35625901628658e-008;1,90341873761897e-011;0,193362852831459;0,155673707947997;32,5733196290697;-6,98534726876981;2,85856770580425;0,000254808181717563;sodio                                                           ;70
466;2013-09-13 20:04:55;1478;203;433;149;97;297;415;1134;637;133;1744;1513;476;0,0117094416067778;0,0499586802079052;0,00955745495036715;0,0125593655937301;0,00275034328933514;0,0107175979299027;0,00375095039385054;0,00406720789595816;0,00356653934183609;0,00189518910305289;0,200234788404895;0,00126865910802444;3,28586561301805e-005;6,49141010668089e-005;1,40868838397284e-009;2,28173882566686e-006;2,64644615445271e-009;0,19262979610783;0,154038055652947;33,2197953624838;-8,64146168638246;2,80593085213646;0,000216305704109243;sodio                                                           ;70
467;2013-09-13 20:05:32;1494;206;449;152;101;318;430;1207;661;135;1832;1624;496;0,00897621016183527;0,0367687204197648;0,0101970762926596;0,0246296508801573;0,0110345646761697;0,0124233407627155;0,00767354213709852;0,00868324392610322;0,0028197550144825;0,00438284368976735;0,194396724802744;0,000591919265616814;3,02497426577508e-005;1,65967156116316e-005;-3,01143833169813e-010;3,89710768010111e-007;2,18177800434033e-010;0,199295107925152;0,166031209601284;31,8623048168664;-6,59884183636276;2,90161844796956;0,000267417269167962;sodio                                                           ;70
468;2013-09-13 20:06:03;1674;265;517;198;155;433;542;1881;1049;214;2872;2423;737;0,0378385053654849;0,0263537172503804;0,0353105840946856;0,0121345445636577;0,0273487940311734;0,0111355329770762;0,0150296660302575;0,00441194103092373;0,00278217781777933;0,00416383654705992;0,184251901154956;0,000335430278522722;1,89673563354845e-005;1,06839960123607e-006;4,80509623417467e-012;1,90987358632346e-008;-2,06813174817564e-013;0,206175274169408;0,175638262658282;32,3561782740768;-11,823913371269;2,91783949521355;0,000263218606750283;sodio                                                           ;70
469;2013-09-13 20:08:04;1813;347;645;259;214;705;688;2632;1353;294;3814;3457;1105;0,0186251394535918;0,0330620577705407;0,0212526189823028;0,0158944738200069;0,012448349097023;0,00843731847429176;0,00483789698170672;0,00601465017087002;0,00511156827330316;0,003855252978137;0,193312586853199;0,000344503286984769;8,76203861648141e-005;5,51856269988815e-005;3,18304283893077e-009;9,78263046335352e-007;2,14340406694054e-009;0,238067087959175;0,234121232180522;30,4807366397248;-6,78441332277422;3,07024794656674;0,000205770930451569;sodio                                                           ;100
470;2013-09-13 20:08:51;1351;172;391;122;68;222;359;820;458;93;1278;1105;337;0,0332531725305363;0,0341819373844834;0,0277297909728225;0,0235376229566685;0,00851769641469402;0,00771719428323903;0,00689319466268709;0,00681058439057917;0,0057800922582802;0,00504771783863082;0,186850932325419;0,000303577294155043;0,000109448657135199;7,74874630913395e-007;7,12774254627572e-012;1,33151594601644e-008;-3,42352984585913e-013;0,207148133732614;0,176644340358963;32,8438752441463;-7,43159502182257;2,85325167392438;0,000222975378976711;sodio                                                           ;70
471;2013-09-13 20:09:23;1501;239;492;172;114;384;482;1363;689;164;2113;1888;626;0,0213629289099037;0,0495973854766825;0,0207871882578128;0,0130025025680686;0,00816633468041876;0,00903958706495408;0,00881097268350265;0,00532553948826153;0,00383735832267935;0,00156016322528763;0,175130734281426;0,00181633877791149;7,19785774883419e-005;2,98645897722141e-006;3,8361280336154e-011;1,20522867256119e-007;-2,11101030283442e-011;0,495641279177865;0,983930420999507;23,3360183972018;-23,2962417256598;3,20850629634566;0,00015044922478873;sodio                                                           ;70
472;2013-09-13 20:09:47;1683;276;540;206;161;471;557;1876;1042;222;2906;2541;782;0,0157194915590184;0,0330418351201907;0,015387595967457;0,0118252409115585;0,00636750006887292;0,00672885813983604;0,00619539251394796;0,00536459223436625;0,00240272248781523;0,00121296505833361;0,172120471665411;0,00086283108976524;2,96540144884043e-005;2,71634767533865e-006;1,65583060933819e-011;7,81027023227693e-008;-1,78932612950772e-011;0,47593592791775;0,908236057145678;23,7784183699256;-14,2459722317124;3,22320861609494;0,000174116510446642;sodio                                                           ;70
473;2013-09-13 20:10:28;1419;188;417;137;84;259;390;1000;550;116;1545;1291;401;0,0209909819075281;0,0415716843667807;0,0195282521934672;0,0303509247580579;0,0167014550700642;0,0120725121745089;0,00603849994066197;0,00634290541464512;0,00427785712564838;0,00635593361335206;0,188094871934078;0,00052256896681335;2,49900940225107e-005;6,28251762978466e-006;-3,06953865729707e-011;1,26174332913592e-007;-7,24887265659525e-011;0,168146998853228;0,118896759822059;33,527594062761;-6,83286010507536;2,83818867464749;0,000248001070105241;sodio                                                           ;70
474;2013-09-13 20:10:59;1562;232;464;180;124;365;455;1451;849;183;2235;1876;624;0,00638486199429048;0,0175161420315933;0,00665919936107404;0,00670003840323366;0,00402973022755539;0,00378316780091453;0,00313142042008811;0,00257698950545186;0,00149583834966641;0,00247625725139316;0,191431058423928;0,0001889101674092;4,02162161307722e-006;1,79623388902036e-005;1,51537002009583e-010;2,42798887658193e-007;1,85398000961176e-011;0,198723216661856;0,164190906255941;32,5255689018018;-8,59919255854651;2,88778988028381;0,000220916551598688;sodio                                                           ;100
475;2013-09-13 20:12:08;1519;212;447;157;107;312;433;1239;710;148;1936;1689;510;0,0894436633316819;0,0346023382261839;0,0157367071613798;0,00859878149326906;0,00599046633910386;0,00457041766417989;0,00472564284642488;0,00219102944734871;0,00137988466800932;0,000956945026405401;0,189591653982366;0,00135147806078688;0,000286461034698805;0,000128961559993027;2,04780044034361e-008;4,55831394770512e-006;1,39658340691182e-008;0,380869269213511;0,58429679830239;26,625758174903;-12,3651726139659;3,10981396159025;0,000163212313823185;sodio                                                           ;70
476;2013-09-13 20:13:16;1565;240;489;177;126;377;477;1477;797;174;2294;2020;631;0,0298109648309466;0,0406558380987904;0,0262485473222868;0,00407654474132823;0,00385779365203028;0,00492747861200179;0,00499401766868838;0,00553079335216682;0,00523218001051062;0,00324450586794209;0,182254412686322;0,000918353329706412;0,000155029288060432;2,02973508338695e-005;1,13655114096582e-009;4,18127998412145e-008;-6,80443114585141e-011;0,366805149375515;0,542167015306113;27,5194900609048;-15,0233808467162;3,0555578991571;0,000171389650753623;sodio                                                           ;70
477;2013-09-13 20:13:58;1426;190;421;139;88;271;402;1053;589;120;1629;1419;431;0,0671155114100654;0,0316430963352953;0,0111488569349578;0,0110292725196743;0,00835281836489492;0,00451391277037814;0,00663046317694791;0,00442916539988532;0,00480687804461385;0,00467949801998121;0,208413100252918;0,000411082434680949;4,54328932340307e-005;0,000133868210645943;-2,0099623805663e-009;2,6657953636426e-006;1,02447106340004e-008;0,194085078248445;0,156909549548733;32,9901691555318;-10,1420744775041;2,8317483756887;0,000196994755263843;sodio                                                           ;70
478;2013-09-13 20:14:39;1487;212;458;154;102;319;435;1202;639;135;1851;1634;510;0,0383831560268187;0,0233001993282328;0,0313516046206321;0,0218766610644312;0,025568456957794;0,0222468139286536;0,0227606445686359;0,0255558496808898;0,024076204417849;0,025831007927875;0,189223730411178;0,000105610523762052;1,17273756883704e-005;1,28236760730196e-005;-2,7264116693982e-011;-1,31758032482509e-007;1,54878934888591e-010;0,264019541567154;0,284664036577998;30,2176329281664;-8,56796836820919;3,02492215227859;0,000196673813871271;sodio                                                           ;70
479;2013-09-13 20:15:11;1520;211;448;159;106;316;433;1253;697;152;1914;1624;515;0,0153671012121206;0,0210096454515448;0,00680453020660567;0,00788988241736637;0,00758270236017164;0,00267616341463687;0,00558300726830508;0,00233388576210614;0,002658302573081;0,00194677745347387;0,183876471724152;0,000190894051996808;1,58914100943443e-006;6,11332199142604e-007;1,15863889107906e-013;8,43379009970299e-009;5,91311089956529e-013;0,182178011457808;0,138757856420069;32,9155719165298;-6,57180922236631;2,86474081702803;0,000249334962860506;sodio                                                           ;70
